,petal_width,petal_length,class,type,predicted
2834,0.7,0.41,,boundary,Iris-setosa
2835,0.7,0.48,,boundary,Iris-setosa
2836,0.7,0.55,,boundary,Iris-setosa
2837,0.7,0.62,,boundary,Iris-setosa
2838,0.7,0.69,,boundary,Iris-setosa
2839,0.7,0.76,,boundary,Iris-setosa
2840,0.7,0.83,,boundary,Iris-setosa
2841,0.7,0.9,,boundary,Iris-setosa
2842,0.7,0.97,,boundary,Iris-setosa
2843,0.7,1.03,,boundary,Iris-setosa
2844,0.7,1.1,,boundary,Iris-setosa
2845,0.7,1.17,,boundary,Iris-setosa
2846,0.7,1.24,,boundary,Iris-setosa
2847,0.7,1.31,,boundary,Iris-setosa
2848,0.7,1.38,,boundary,Iris-setosa
2849,0.7,1.45,,boundary,Iris-setosa
2850,0.7,1.52,,boundary,Iris-setosa
2851,0.7,1.59,,boundary,Iris-setosa
2852,0.7,1.66,,boundary,Iris-setosa
2853,0.7,1.72,,boundary,Iris-setosa
2854,0.7,1.79,,boundary,Iris-setosa
2855,0.7,1.86,,boundary,Iris-setosa
2856,0.7,1.93,,boundary,Iris-setosa
2857,0.7,2.0,,boundary,Iris-setosa
2858,0.7,2.07,,boundary,Iris-setosa
2859,0.7,2.14,,boundary,Iris-setosa
2860,0.7,2.21,,boundary,Iris-setosa
2861,0.7,2.28,,boundary,Iris-setosa
2862,0.7,2.35,,boundary,Iris-setosa
2863,0.7,2.41,,boundary,Iris-setosa
2864,0.7,2.48,,boundary,Iris-setosa
2865,0.7,2.55,,boundary,Iris-setosa
2866,0.7,2.62,,boundary,Iris-setosa
2867,0.7,2.69,,boundary,Iris-versicolor
2868,0.7,2.76,,boundary,Iris-versicolor
2869,0.7,2.83,,boundary,Iris-versicolor
2870,0.7,2.9,,boundary,Iris-versicolor
2871,0.7,2.97,,boundary,Iris-versicolor
2872,0.7,3.04,,boundary,Iris-versicolor
2873,0.7,3.1,,boundary,Iris-versicolor
2874,0.7,3.17,,boundary,Iris-versicolor
2875,0.7,3.24,,boundary,Iris-versicolor
2876,0.7,3.31,,boundary,Iris-versicolor
2877,0.7,3.38,,boundary,Iris-versicolor
2878,0.7,3.45,,boundary,Iris-versicolor
2879,0.7,3.52,,boundary,Iris-versicolor
2880,0.7,3.59,,boundary,Iris-versicolor
2881,0.7,3.66,,boundary,Iris-versicolor
2882,0.7,3.73,,boundary,Iris-versicolor
2883,0.7,3.79,,boundary,Iris-versicolor
2884,0.7,3.86,,boundary,Iris-versicolor
2885,0.7,3.93,,boundary,Iris-versicolor
2886,0.7,4.0,,boundary,Iris-versicolor
2887,0.7,4.07,,boundary,Iris-versicolor
2888,0.7,4.14,,boundary,Iris-versicolor
2889,0.7,4.21,,boundary,Iris-versicolor
2890,0.7,4.28,,boundary,Iris-versicolor
2891,0.7,4.35,,boundary,Iris-versicolor
2892,0.7,4.42,,boundary,Iris-versicolor
2893,0.7,4.48,,boundary,Iris-versicolor
2894,0.7,4.55,,boundary,Iris-versicolor
2895,0.7,4.62,,boundary,Iris-versicolor
2896,0.7,4.69,,boundary,Iris-versicolor
2897,0.7,4.76,,boundary,Iris-versicolor
2898,0.7,4.83,,boundary,Iris-versicolor
2899,0.7,4.9,,boundary,Iris-versicolor
2900,0.7,4.97,,boundary,Iris-versicolor
2901,0.7,5.04,,boundary,Iris-versicolor
2902,0.7,5.11,,boundary,Iris-versicolor
2903,0.7,5.17,,boundary,Iris-versicolor
2904,0.7,5.24,,boundary,Iris-versicolor
2905,0.7,5.31,,boundary,Iris-versicolor
2906,0.7,5.38,,boundary,Iris-versicolor
2907,0.7,5.45,,boundary,Iris-versicolor
2908,0.7,5.52,,boundary,Iris-versicolor
2909,0.7,5.59,,boundary,Iris-virginica
2910,0.7,5.66,,boundary,Iris-virginica
2911,0.7,5.73,,boundary,Iris-virginica
2912,0.7,5.8,,boundary,Iris-virginica
2913,0.7,5.86,,boundary,Iris-virginica
2914,0.7,5.93,,boundary,Iris-virginica
2915,0.7,6.0,,boundary,Iris-virginica
2916,0.7,6.07,,boundary,Iris-virginica
2917,0.7,6.14,,boundary,Iris-virginica
2918,0.7,6.21,,boundary,Iris-virginica
2919,0.7,6.28,,boundary,Iris-virginica
2920,0.7,6.35,,boundary,Iris-virginica
2921,0.7,6.42,,boundary,Iris-virginica
2922,0.7,6.49,,boundary,Iris-virginica
2923,0.7,6.55,,boundary,Iris-virginica
2924,0.7,6.62,,boundary,Iris-virginica
2925,0.7,6.69,,boundary,Iris-virginica
2926,0.7,6.76,,boundary,Iris-virginica
2927,0.7,6.83,,boundary,Iris-virginica
2928,0.7,6.9,,boundary,Iris-virginica
2929,0.73,0.0,,boundary,Iris-setosa
2930,0.73,0.07,,boundary,Iris-setosa
2931,0.73,0.14,,boundary,Iris-setosa
2932,0.73,0.21,,boundary,Iris-setosa
2933,0.73,0.28,,boundary,Iris-setosa
2934,0.73,0.35,,boundary,Iris-setosa
2935,0.73,0.41,,boundary,Iris-setosa
2936,0.73,0.48,,boundary,Iris-setosa
2937,0.73,0.55,,boundary,Iris-setosa
2938,0.73,0.62,,boundary,Iris-setosa
2939,0.73,0.69,,boundary,Iris-setosa
2940,0.73,0.76,,boundary,Iris-setosa
2941,0.73,0.83,,boundary,Iris-setosa
2942,0.73,0.9,,boundary,Iris-setosa
2943,0.73,0.97,,boundary,Iris-setosa
2944,0.73,1.03,,boundary,Iris-setosa
2945,0.73,1.1,,boundary,Iris-setosa
2946,0.73,1.17,,boundary,Iris-setosa
2947,0.73,1.24,,boundary,Iris-setosa
2948,0.73,1.31,,boundary,Iris-setosa
2949,0.73,1.38,,boundary,Iris-setosa
2950,0.73,1.45,,boundary,Iris-setosa
2951,0.73,1.52,,boundary,Iris-setosa
2952,0.73,1.59,,boundary,Iris-setosa
2953,0.73,1.66,,boundary,Iris-setosa
2954,0.73,1.72,,boundary,Iris-setosa
2955,0.73,1.79,,boundary,Iris-setosa
2956,0.73,1.86,,boundary,Iris-setosa
2957,0.73,1.93,,boundary,Iris-setosa
2958,0.73,2.0,,boundary,Iris-setosa
2959,0.73,2.07,,boundary,Iris-setosa
2960,0.73,2.14,,boundary,Iris-setosa
2961,0.73,2.21,,boundary,Iris-setosa
2962,0.73,2.28,,boundary,Iris-setosa
2963,0.73,2.35,,boundary,Iris-setosa
2964,0.73,2.41,,boundary,Iris-setosa
2965,0.73,2.48,,boundary,Iris-setosa
2966,0.73,2.55,,boundary,Iris-setosa
2967,0.73,2.62,,boundary,Iris-setosa
2968,0.73,2.69,,boundary,Iris-versicolor
2969,0.73,2.76,,boundary,Iris-versicolor
2970,0.73,2.83,,boundary,Iris-versicolor
2971,0.73,2.9,,boundary,Iris-versicolor
2972,0.73,2.97,,boundary,Iris-versicolor
2973,0.73,3.04,,boundary,Iris-versicolor
2974,0.73,3.1,,boundary,Iris-versicolor
2975,0.73,3.17,,boundary,Iris-versicolor
2976,0.73,3.24,,boundary,Iris-versicolor
2977,0.73,3.31,,boundary,Iris-versicolor
2978,0.73,3.38,,boundary,Iris-versicolor
2979,0.73,3.45,,boundary,Iris-versicolor
2980,0.73,3.52,,boundary,Iris-versicolor
2981,0.73,3.59,,boundary,Iris-versicolor
2982,0.73,3.66,,boundary,Iris-versicolor
2983,0.73,3.73,,boundary,Iris-versicolor
2984,0.73,3.79,,boundary,Iris-versicolor
2985,0.73,3.86,,boundary,Iris-versicolor
2986,0.73,3.93,,boundary,Iris-versicolor
2987,0.73,4.0,,boundary,Iris-versicolor
2988,0.73,4.07,,boundary,Iris-versicolor
2989,0.73,4.14,,boundary,Iris-versicolor
2990,0.73,4.21,,boundary,Iris-versicolor
2991,0.73,4.28,,boundary,Iris-versicolor
2992,0.73,4.35,,boundary,Iris-versicolor
2993,0.73,4.42,,boundary,Iris-versicolor
2994,0.73,4.48,,boundary,Iris-versicolor
2995,0.73,4.55,,boundary,Iris-versicolor
2996,0.73,4.62,,boundary,Iris-versicolor
2997,0.73,4.69,,boundary,Iris-versicolor
2998,0.73,4.76,,boundary,Iris-versicolor
2999,0.73,4.83,,boundary,Iris-versicolor
3000,0.73,4.9,,boundary,Iris-versicolor
3001,0.73,4.97,,boundary,Iris-versicolor
3002,0.73,5.04,,boundary,Iris-versicolor
3003,0.73,5.11,,boundary,Iris-versicolor
3004,0.73,5.17,,boundary,Iris-versicolor
3005,0.73,5.24,,boundary,Iris-versicolor
3006,0.73,5.31,,boundary,Iris-versicolor
3007,0.73,5.38,,boundary,Iris-versicolor
3008,0.73,5.45,,boundary,Iris-versicolor
3009,0.73,5.52,,boundary,Iris-versicolor
3010,0.73,5.59,,boundary,Iris-virginica
3011,0.73,5.66,,boundary,Iris-virginica
3012,0.73,5.73,,boundary,Iris-virginica
3013,0.73,5.8,,boundary,Iris-virginica
3014,0.73,5.86,,boundary,Iris-virginica
3015,0.73,5.93,,boundary,Iris-virginica
3016,0.73,6.0,,boundary,Iris-virginica
3017,0.73,6.07,,boundary,Iris-virginica
3018,0.73,6.14,,boundary,Iris-virginica
3019,0.73,6.21,,boundary,Iris-virginica
3020,0.73,6.28,,boundary,Iris-virginica
3021,0.73,6.35,,boundary,Iris-virginica
3022,0.73,6.42,,boundary,Iris-virginica
3023,0.73,6.49,,boundary,Iris-virginica
3024,0.73,6.55,,boundary,Iris-virginica
3025,0.73,6.62,,boundary,Iris-virginica
3026,0.73,6.69,,boundary,Iris-virginica
3027,0.73,6.76,,boundary,Iris-virginica
3028,0.73,6.83,,boundary,Iris-virginica
3029,0.73,6.9,,boundary,Iris-virginica
3030,0.75,0.0,,boundary,Iris-setosa
3031,0.75,0.07,,boundary,Iris-setosa
3032,0.75,0.14,,boundary,Iris-setosa
3033,0.75,0.21,,boundary,Iris-setosa
3034,0.75,0.28,,boundary,Iris-setosa
3035,0.75,0.35,,boundary,Iris-setosa
3036,0.75,0.41,,boundary,Iris-setosa
3037,0.75,0.48,,boundary,Iris-setosa
3038,0.75,0.55,,boundary,Iris-setosa
3039,0.75,0.62,,boundary,Iris-setosa
3040,0.75,0.69,,boundary,Iris-setosa
3041,0.75,0.76,,boundary,Iris-setosa
3042,0.75,0.83,,boundary,Iris-setosa
3043,0.75,0.9,,boundary,Iris-setosa
3044,0.75,0.97,,boundary,Iris-setosa
3045,0.75,1.03,,boundary,Iris-setosa
3046,0.75,1.1,,boundary,Iris-setosa
3047,0.75,1.17,,boundary,Iris-setosa
3048,0.75,1.24,,boundary,Iris-setosa
3049,0.75,1.31,,boundary,Iris-setosa
3050,0.75,1.38,,boundary,Iris-setosa
3051,0.75,1.45,,boundary,Iris-setosa
3052,0.75,1.52,,boundary,Iris-setosa
3053,0.75,1.59,,boundary,Iris-setosa
3054,0.75,1.66,,boundary,Iris-setosa
3055,0.75,1.72,,boundary,Iris-setosa
3056,0.75,1.79,,boundary,Iris-setosa
3057,0.75,1.86,,boundary,Iris-setosa
3058,0.75,1.93,,boundary,Iris-setosa
3059,0.75,2.0,,boundary,Iris-setosa
3060,0.75,2.07,,boundary,Iris-setosa
3061,0.75,2.14,,boundary,Iris-setosa
3062,0.75,2.21,,boundary,Iris-setosa
3063,0.75,2.28,,boundary,Iris-setosa
3064,0.75,2.35,,boundary,Iris-setosa
3065,0.75,2.41,,boundary,Iris-setosa
3066,0.75,2.48,,boundary,Iris-setosa
3067,0.75,2.55,,boundary,Iris-setosa
3068,0.75,2.62,,boundary,Iris-setosa
3069,0.75,2.69,,boundary,Iris-versicolor
3070,0.75,2.76,,boundary,Iris-versicolor
3071,0.75,2.83,,boundary,Iris-versicolor
3072,0.75,2.9,,boundary,Iris-versicolor
3073,0.75,2.97,,boundary,Iris-versicolor
3074,0.75,3.04,,boundary,Iris-versicolor
3075,0.75,3.1,,boundary,Iris-versicolor
3076,0.75,3.17,,boundary,Iris-versicolor
3077,0.75,3.24,,boundary,Iris-versicolor
3078,0.75,3.31,,boundary,Iris-versicolor
3079,0.75,3.38,,boundary,Iris-versicolor
3080,0.75,3.45,,boundary,Iris-versicolor
3081,0.75,3.52,,boundary,Iris-versicolor
3082,0.75,3.59,,boundary,Iris-versicolor
3083,0.75,3.66,,boundary,Iris-versicolor
3084,0.75,3.73,,boundary,Iris-versicolor
3085,0.75,3.79,,boundary,Iris-versicolor
3086,0.75,3.86,,boundary,Iris-versicolor
3087,0.75,3.93,,boundary,Iris-versicolor
3088,0.75,4.0,,boundary,Iris-versicolor
3089,0.75,4.07,,boundary,Iris-versicolor
3090,0.75,4.14,,boundary,Iris-versicolor
3091,0.75,4.21,,boundary,Iris-versicolor
3092,0.75,4.28,,boundary,Iris-versicolor
3093,0.75,4.35,,boundary,Iris-versicolor
3094,0.75,4.42,,boundary,Iris-versicolor
3095,0.75,4.48,,boundary,Iris-versicolor
3096,0.75,4.55,,boundary,Iris-versicolor
3097,0.75,4.62,,boundary,Iris-versicolor
3098,0.75,4.69,,boundary,Iris-versicolor
3099,0.75,4.76,,boundary,Iris-versicolor
3100,0.75,4.83,,boundary,Iris-versicolor
3101,0.75,4.9,,boundary,Iris-versicolor
3102,0.75,4.97,,boundary,Iris-versicolor
3103,0.75,5.04,,boundary,Iris-versicolor
3104,0.75,5.11,,boundary,Iris-versicolor
3105,0.75,5.17,,boundary,Iris-versicolor
3106,0.75,5.24,,boundary,Iris-versicolor
3107,0.75,5.31,,boundary,Iris-versicolor
3108,0.75,5.38,,boundary,Iris-versicolor
3109,0.75,5.45,,boundary,Iris-versicolor
3110,0.75,5.52,,boundary,Iris-versicolor
3111,0.75,5.59,,boundary,Iris-virginica
3112,0.75,5.66,,boundary,Iris-virginica
3113,0.75,5.73,,boundary,Iris-virginica
3114,0.75,5.8,,boundary,Iris-virginica
3115,0.75,5.86,,boundary,Iris-virginica
3116,0.75,5.93,,boundary,Iris-virginica
3117,0.75,6.0,,boundary,Iris-virginica
3118,0.75,6.07,,boundary,Iris-virginica
3119,0.75,6.14,,boundary,Iris-virginica
3120,0.75,6.21,,boundary,Iris-virginica
3121,0.75,6.28,,boundary,Iris-virginica
3122,0.75,6.35,,boundary,Iris-virginica
3123,0.75,6.42,,boundary,Iris-virginica
3124,0.75,6.49,,boundary,Iris-virginica
3125,0.75,6.55,,boundary,Iris-virginica
3126,0.75,6.62,,boundary,Iris-virginica
3127,0.75,6.69,,boundary,Iris-virginica
3128,0.75,6.76,,boundary,Iris-virginica
3129,0.75,6.83,,boundary,Iris-virginica
3130,0.75,6.9,,boundary,Iris-virginica
3131,0.78,0.0,,boundary,Iris-setosa
3132,0.78,0.07,,boundary,Iris-setosa
3133,0.78,0.14,,boundary,Iris-setosa
3134,0.78,0.21,,boundary,Iris-setosa
3135,0.78,0.28,,boundary,Iris-setosa
3136,0.78,0.35,,boundary,Iris-setosa
3137,0.78,0.41,,boundary,Iris-setosa
3138,0.78,0.48,,boundary,Iris-setosa
3139,0.78,0.55,,boundary,Iris-setosa
3140,0.78,0.62,,boundary,Iris-setosa
3141,0.78,0.69,,boundary,Iris-setosa
3142,0.78,0.76,,boundary,Iris-setosa
3143,0.78,0.83,,boundary,Iris-setosa
3144,0.78,0.9,,boundary,Iris-setosa
3145,0.78,0.97,,boundary,Iris-setosa
3146,0.78,1.03,,boundary,Iris-setosa
3147,0.78,1.1,,boundary,Iris-setosa
3148,0.78,1.17,,boundary,Iris-setosa
3149,0.78,1.24,,boundary,Iris-setosa
3150,0.78,1.31,,boundary,Iris-setosa
3151,0.78,1.38,,boundary,Iris-setosa
3152,0.78,1.45,,boundary,Iris-setosa
3153,0.78,1.52,,boundary,Iris-setosa
3154,0.78,1.59,,boundary,Iris-setosa
3155,0.78,1.66,,boundary,Iris-setosa
3156,0.78,1.72,,boundary,Iris-setosa
3157,0.78,1.79,,boundary,Iris-setosa
3158,0.78,1.86,,boundary,Iris-setosa
3159,0.78,1.93,,boundary,Iris-setosa
3160,0.78,2.0,,boundary,Iris-setosa
3161,0.78,2.07,,boundary,Iris-setosa
3162,0.78,2.14,,boundary,Iris-setosa
3163,0.78,2.21,,boundary,Iris-setosa
3164,0.78,2.28,,boundary,Iris-setosa
3165,0.78,2.35,,boundary,Iris-setosa
3166,0.78,2.41,,boundary,Iris-setosa
3167,0.78,2.48,,boundary,Iris-setosa
3168,0.78,2.55,,boundary,Iris-setosa
3169,0.78,2.62,,boundary,Iris-setosa
3170,0.78,2.69,,boundary,Iris-versicolor
3171,0.78,2.76,,boundary,Iris-versicolor
3172,0.78,2.83,,boundary,Iris-versicolor
3173,0.78,2.9,,boundary,Iris-versicolor
3174,0.78,2.97,,boundary,Iris-versicolor
3175,0.78,3.04,,boundary,Iris-versicolor
3176,0.78,3.1,,boundary,Iris-versicolor
3177,0.78,3.17,,boundary,Iris-versicolor
3178,0.78,3.24,,boundary,Iris-versicolor
3179,0.78,3.31,,boundary,Iris-versicolor
3180,0.78,3.38,,boundary,Iris-versicolor
3181,0.78,3.45,,boundary,Iris-versicolor
3182,0.78,3.52,,boundary,Iris-versicolor
3183,0.78,3.59,,boundary,Iris-versicolor
3184,0.78,3.66,,boundary,Iris-versicolor
3185,0.78,3.73,,boundary,Iris-versicolor
3186,0.78,3.79,,boundary,Iris-versicolor
3187,0.78,3.86,,boundary,Iris-versicolor
3188,0.78,3.93,,boundary,Iris-versicolor
3189,0.78,4.0,,boundary,Iris-versicolor
3190,0.78,4.07,,boundary,Iris-versicolor
3191,0.78,4.14,,boundary,Iris-versicolor
3192,0.78,4.21,,boundary,Iris-versicolor
3193,0.78,4.28,,boundary,Iris-versicolor
3194,0.78,4.35,,boundary,Iris-versicolor
3195,0.78,4.42,,boundary,Iris-versicolor
3196,0.78,4.48,,boundary,Iris-versicolor
3197,0.78,4.55,,boundary,Iris-versicolor
3198,0.78,4.62,,boundary,Iris-versicolor
3199,0.78,4.69,,boundary,Iris-versicolor
3200,0.78,4.76,,boundary,Iris-versicolor
3201,0.78,4.83,,boundary,Iris-versicolor
3202,0.78,4.9,,boundary,Iris-versicolor
3203,0.78,4.97,,boundary,Iris-versicolor
3204,0.78,5.04,,boundary,Iris-versicolor
3205,0.78,5.11,,boundary,Iris-versicolor
3206,0.78,5.17,,boundary,Iris-versicolor
3207,0.78,5.24,,boundary,Iris-versicolor
3208,0.78,5.31,,boundary,Iris-versicolor
3209,0.78,5.38,,boundary,Iris-versicolor
3210,0.78,5.45,,boundary,Iris-versicolor
3211,0.78,5.52,,boundary,Iris-virginica
3212,0.78,5.59,,boundary,Iris-virginica
3213,0.78,5.66,,boundary,Iris-virginica
3214,0.78,5.73,,boundary,Iris-virginica
3215,0.78,5.8,,boundary,Iris-virginica
3216,0.78,5.86,,boundary,Iris-virginica
3217,0.78,5.93,,boundary,Iris-virginica
3218,0.78,6.0,,boundary,Iris-virginica
3219,0.78,6.07,,boundary,Iris-virginica
3220,0.78,6.14,,boundary,Iris-virginica
3221,0.78,6.21,,boundary,Iris-virginica
3222,0.78,6.28,,boundary,Iris-virginica
3223,0.78,6.35,,boundary,Iris-virginica
3224,0.78,6.42,,boundary,Iris-virginica
3225,0.78,6.49,,boundary,Iris-virginica
3226,0.78,6.55,,boundary,Iris-virginica
3227,0.78,6.62,,boundary,Iris-virginica
3228,0.78,6.69,,boundary,Iris-virginica
3229,0.78,6.76,,boundary,Iris-virginica
3230,0.78,6.83,,boundary,Iris-virginica
3231,0.78,6.9,,boundary,Iris-virginica
3232,0.8,0.0,,boundary,Iris-setosa
3233,0.8,0.07,,boundary,Iris-setosa
3234,0.8,0.14,,boundary,Iris-setosa
3235,0.8,0.21,,boundary,Iris-setosa
3236,0.8,0.28,,boundary,Iris-setosa
3237,0.8,0.35,,boundary,Iris-setosa
3238,0.8,0.41,,boundary,Iris-setosa
3239,0.8,0.48,,boundary,Iris-setosa
3240,0.8,0.55,,boundary,Iris-setosa
3241,0.8,0.62,,boundary,Iris-setosa
3242,0.8,0.69,,boundary,Iris-setosa
3243,0.8,0.76,,boundary,Iris-setosa
3244,0.8,0.83,,boundary,Iris-setosa
3245,0.8,0.9,,boundary,Iris-setosa
3246,0.8,0.97,,boundary,Iris-setosa
3247,0.8,1.03,,boundary,Iris-setosa
3248,0.8,1.1,,boundary,Iris-setosa
3249,0.8,1.17,,boundary,Iris-setosa
3250,0.8,1.24,,boundary,Iris-setosa
3251,0.8,1.31,,boundary,Iris-setosa
3252,0.8,1.38,,boundary,Iris-setosa
3253,0.8,1.45,,boundary,Iris-setosa
3254,0.8,1.52,,boundary,Iris-setosa
3255,0.8,1.59,,boundary,Iris-setosa
3256,0.8,1.66,,boundary,Iris-setosa
3257,0.8,1.72,,boundary,Iris-setosa
3258,0.8,1.79,,boundary,Iris-setosa
3259,0.8,1.86,,boundary,Iris-setosa
3260,0.8,1.93,,boundary,Iris-setosa
3261,0.8,2.0,,boundary,Iris-setosa
3262,0.8,2.07,,boundary,Iris-setosa
3263,0.8,2.14,,boundary,Iris-setosa
3264,0.8,2.21,,boundary,Iris-setosa
3265,0.8,2.28,,boundary,Iris-setosa
3266,0.8,2.35,,boundary,Iris-setosa
3267,0.8,2.41,,boundary,Iris-setosa
3268,0.8,2.48,,boundary,Iris-setosa
3269,0.8,2.55,,boundary,Iris-setosa
3270,0.8,2.62,,boundary,Iris-setosa
3271,0.8,2.69,,boundary,Iris-versicolor
3272,0.8,2.76,,boundary,Iris-versicolor
3273,0.8,2.83,,boundary,Iris-versicolor
3274,0.8,2.9,,boundary,Iris-versicolor
3275,0.8,2.97,,boundary,Iris-versicolor
3276,0.8,3.04,,boundary,Iris-versicolor
3277,0.8,3.1,,boundary,Iris-versicolor
3278,0.8,3.17,,boundary,Iris-versicolor
3279,0.8,3.24,,boundary,Iris-versicolor
3280,0.8,3.31,,boundary,Iris-versicolor
3281,0.8,3.38,,boundary,Iris-versicolor
3282,0.8,3.45,,boundary,Iris-versicolor
3283,0.8,3.52,,boundary,Iris-versicolor
3284,0.8,3.59,,boundary,Iris-versicolor
3285,0.8,3.66,,boundary,Iris-versicolor
3286,0.8,3.73,,boundary,Iris-versicolor
3287,0.8,3.79,,boundary,Iris-versicolor
3288,0.8,3.86,,boundary,Iris-versicolor
3289,0.8,3.93,,boundary,Iris-versicolor
3290,0.8,4.0,,boundary,Iris-versicolor
3291,0.8,4.07,,boundary,Iris-versicolor
3292,0.8,4.14,,boundary,Iris-versicolor
3293,0.8,4.21,,boundary,Iris-versicolor
3294,0.8,4.28,,boundary,Iris-versicolor
3295,0.8,4.35,,boundary,Iris-versicolor
3296,0.8,4.42,,boundary,Iris-versicolor
3297,0.8,4.48,,boundary,Iris-versicolor
3298,0.8,4.55,,boundary,Iris-versicolor
3299,0.8,4.62,,boundary,Iris-versicolor
3300,0.8,4.69,,boundary,Iris-versicolor
3301,0.8,4.76,,boundary,Iris-versicolor
3302,0.8,4.83,,boundary,Iris-versicolor
3303,0.8,4.9,,boundary,Iris-versicolor
3304,0.8,4.97,,boundary,Iris-versicolor
3305,0.8,5.04,,boundary,Iris-versicolor
3306,0.8,5.11,,boundary,Iris-versicolor
3307,0.8,5.17,,boundary,Iris-versicolor
3308,0.8,5.24,,boundary,Iris-versicolor
3309,0.8,5.31,,boundary,Iris-versicolor
3310,0.8,5.38,,boundary,Iris-versicolor
3311,0.8,5.45,,boundary,Iris-versicolor
3312,0.8,5.52,,boundary,Iris-virginica
3313,0.8,5.59,,boundary,Iris-virginica
3314,0.8,5.66,,boundary,Iris-virginica
3315,0.8,5.73,,boundary,Iris-virginica
3316,0.8,5.8,,boundary,Iris-virginica
3317,0.8,5.86,,boundary,Iris-virginica
3318,0.8,5.93,,boundary,Iris-virginica
3319,0.8,6.0,,boundary,Iris-virginica
3320,0.8,6.07,,boundary,Iris-virginica
3321,0.8,6.14,,boundary,Iris-virginica
3322,0.8,6.21,,boundary,Iris-virginica
3323,0.8,6.28,,boundary,Iris-virginica
3324,0.8,6.35,,boundary,Iris-virginica
3325,0.8,6.42,,boundary,Iris-virginica
3326,0.8,6.49,,boundary,Iris-virginica
3327,0.8,6.55,,boundary,Iris-virginica
3328,0.8,6.62,,boundary,Iris-virginica
3329,0.8,6.69,,boundary,Iris-virginica
3330,0.8,6.76,,boundary,Iris-virginica
3331,0.8,6.83,,boundary,Iris-virginica
3332,0.8,6.9,,boundary,Iris-virginica
3333,0.83,0.0,,boundary,Iris-setosa
3334,0.83,0.07,,boundary,Iris-setosa
3335,0.83,0.14,,boundary,Iris-setosa
3336,0.83,0.21,,boundary,Iris-setosa
3337,0.83,0.28,,boundary,Iris-setosa
3338,0.83,0.35,,boundary,Iris-setosa
3339,0.83,0.41,,boundary,Iris-setosa
3340,0.83,0.48,,boundary,Iris-setosa
3341,0.83,0.55,,boundary,Iris-setosa
3342,0.83,0.62,,boundary,Iris-setosa
3343,0.83,0.69,,boundary,Iris-setosa
3344,0.83,0.76,,boundary,Iris-setosa
3345,0.83,0.83,,boundary,Iris-setosa
3346,0.83,0.9,,boundary,Iris-setosa
3347,0.83,0.97,,boundary,Iris-setosa
3348,0.83,1.03,,boundary,Iris-setosa
3349,0.83,1.1,,boundary,Iris-setosa
3350,0.83,1.17,,boundary,Iris-setosa
3351,0.83,1.24,,boundary,Iris-setosa
3352,0.83,1.31,,boundary,Iris-setosa
3353,0.83,1.38,,boundary,Iris-setosa
3354,0.83,1.45,,boundary,Iris-setosa
3355,0.83,1.52,,boundary,Iris-setosa
3356,0.83,1.59,,boundary,Iris-setosa
3357,0.83,1.66,,boundary,Iris-setosa
3358,0.83,1.72,,boundary,Iris-setosa
3359,0.83,1.79,,boundary,Iris-setosa
3360,0.83,1.86,,boundary,Iris-setosa
3361,0.83,1.93,,boundary,Iris-setosa
3362,0.83,2.0,,boundary,Iris-setosa
3363,0.83,2.07,,boundary,Iris-setosa
3364,0.83,2.14,,boundary,Iris-setosa
3365,0.83,2.21,,boundary,Iris-setosa
3366,0.83,2.28,,boundary,Iris-setosa
3367,0.83,2.35,,boundary,Iris-setosa
3368,0.83,2.41,,boundary,Iris-setosa
3369,0.83,2.48,,boundary,Iris-setosa
3370,0.83,2.55,,boundary,Iris-setosa
3371,0.83,2.62,,boundary,Iris-versicolor
3372,0.83,2.69,,boundary,Iris-versicolor
3373,0.83,2.76,,boundary,Iris-versicolor
3374,0.83,2.83,,boundary,Iris-versicolor
3375,0.83,2.9,,boundary,Iris-versicolor
3376,0.83,2.97,,boundary,Iris-versicolor
3377,0.83,3.04,,boundary,Iris-versicolor
3378,0.83,3.1,,boundary,Iris-versicolor
3379,0.83,3.17,,boundary,Iris-versicolor
3380,0.83,3.24,,boundary,Iris-versicolor
3381,0.83,3.31,,boundary,Iris-versicolor
3382,0.83,3.38,,boundary,Iris-versicolor
3383,0.83,3.45,,boundary,Iris-versicolor
3384,0.83,3.52,,boundary,Iris-versicolor
3385,0.83,3.59,,boundary,Iris-versicolor
3386,0.83,3.66,,boundary,Iris-versicolor
3387,0.83,3.73,,boundary,Iris-versicolor
3388,0.83,3.79,,boundary,Iris-versicolor
3389,0.83,3.86,,boundary,Iris-versicolor
3390,0.83,3.93,,boundary,Iris-versicolor
3391,0.83,4.0,,boundary,Iris-versicolor
3392,0.83,4.07,,boundary,Iris-versicolor
3393,0.83,4.14,,boundary,Iris-versicolor
3394,0.83,4.21,,boundary,Iris-versicolor
3395,0.83,4.28,,boundary,Iris-versicolor
3396,0.83,4.35,,boundary,Iris-versicolor
3397,0.83,4.42,,boundary,Iris-versicolor
3398,0.83,4.48,,boundary,Iris-versicolor
3399,0.83,4.55,,boundary,Iris-versicolor
3400,0.83,4.62,,boundary,Iris-versicolor
3401,0.83,4.69,,boundary,Iris-versicolor
3402,0.83,4.76,,boundary,Iris-versicolor
3403,0.83,4.83,,boundary,Iris-versicolor
3404,0.83,4.9,,boundary,Iris-versicolor
3405,0.83,4.97,,boundary,Iris-versicolor
